ID,tbv_m
20582,10.67283
20607,2.328067
20624,10.81458
20659,10.46944
20723,12.55492
20731,8.560239
20755,0.7502086
20806,5.119628
20843,8.217748
20855,8.384643
20858,8.912229
20867,11.19203
20869,2.378669
20894,9.902891
20913,0.2356453
20934,7.027596
20951,8.68218
21017,12.07991
21039,3.141484
21082,10.86362
21098,9.533337
